protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
XP_058945172.1	GCF_030620025.1	NW_026709475.1		35180	27894	-	7287	ass	1	1735	
XP_058945172.1	GCF_030620025.1	NW_026709475.1		35180	27894	-	7287	ass	2	2391	
XP_058945172.1	GCF_030620025.1	NW_026709475.1		35180	27894	-	7287	ass	3	3831	
XP_058945172.1	GCF_030620025.1	NW_026709475.1		35180	27894	-	7287	ass	4	4656	
XP_058945172.1	GCF_030620025.1	NW_026709475.1		35180	27894	-	7287	ass	5	5389	
XP_058945172.1	GCF_030620025.1	NW_026709475.1		35180	27894	-	7287	ass	6	5729	
XP_058945172.1	GCF_030620025.1	NW_026709475.1		35180	27894	-	7287	ass	7	6576	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	dss	1	8	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	dss	2	366	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	dss	3	1017	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	dss	4	1459	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	dss	5	1799	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	dss	6	3681	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	ass	1	360	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	ass	2	916	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	ass	3	1295	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	ass	4	1725	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	ass	5	3604	
XP_058945212.1	GCF_030620025.1	NW_026709481.1		14659	20258	+	5600	ass	6	4228	
XP_058945960.1	GCF_030620025.1	NW_026709536.1		35508	30180	-	5329	dss	1	1081	
XP_058945960.1	GCF_030620025.1	NW_026709536.1		35508	30180	-	5329	dss	2	1738	
XP_058945960.1	GCF_030620025.1	NW_026709536.1		35508	30180	-	5329	dss	3	2380	
XP_058945960.1	GCF_030620025.1	NW_026709536.1		35508	30180	-	5329	dss	4	2890	
XP_058945960.1	GCF_030620025.1	NW_026709536.1		35508	30180	-	5329	ass	1	1582	
XP_058945960.1	GCF_030620025.1	NW_026709536.1		35508	30180	-	5329	ass	2	2222	
XP_058945960.1	GCF_030620025.1	NW_026709536.1		35508	30180	-	5329	ass	3	2735	
XP_058945960.1	GCF_030620025.1	NW_026709536.1		35508	30180	-	5329	ass	4	3307	
XP_058945961.1	GCF_030620025.1	NW_026709536.1		35241	30180	-	5062	dss	1	814	
XP_058945961.1	GCF_030620025.1	NW_026709536.1		35241	30180	-	5062	dss	2	1471	
XP_058945961.1	GCF_030620025.1	NW_026709536.1		35241	30180	-	5062	dss	3	2113	
XP_058945961.1	GCF_030620025.1	NW_026709536.1		35241	30180	-	5062	dss	4	2623	
XP_058945961.1	GCF_030620025.1	NW_026709536.1		35241	30180	-	5062	ass	1	1315	
XP_058945961.1	GCF_030620025.1	NW_026709536.1		35241	30180	-	5062	ass	2	1955	
XP_058945961.1	GCF_030620025.1	NW_026709536.1		35241	30180	-	5062	ass	3	2468	
XP_058945961.1	GCF_030620025.1	NW_026709536.1		35241	30180	-	5062	ass	4	3040	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	dss	1	140	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	dss	2	447	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	dss	3	680	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	dss	4	1282	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	dss	5	1691	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	dss	6	2157	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	ass	1	393	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	ass	2	576	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	ass	3	1118	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	ass	4	1614	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	ass	5	2068	
XP_058946718.1	GCF_030620025.1	NW_026709585.1		228784	232341	+	3558	ass	6	2503	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	dss	1	140	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	dss	2	467	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	dss	3	952	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	dss	4	1532	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	dss	5	1998	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	dss	6	2461	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	ass	1	413	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	ass	2	848	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	ass	3	1368	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	ass	4	1921	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	ass	5	2372	
XP_058946745.1	GCF_030620025.1	NW_026709585.1		257511	262217	+	4707	ass	6	2807	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	dss	1	173	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	dss	2	2570	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	dss	3	2974	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	dss	4	3276	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	dss	5	3674	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	dss	6	4544	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	ass	1	2507	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	ass	2	2873	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	ass	3	3112	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	ass	4	3600	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	ass	5	4467	
XP_058947863.1	GCF_030620025.1	NW_026709657.1		30585	24786	-	5800	ass	6	5144	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	dss	1	180	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	dss	2	584	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	dss	3	2439	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	dss	4	3112	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	dss	5	3898	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	dss	6	4314	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	ass	1	533	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	ass	2	2341	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	ass	3	2948	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	ass	4	3821	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	ass	5	4237	
XP_058947873.1	GCF_030620025.1	NW_026709659.1		630211	635887	+	5677	ass	6	4733	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	dss	1	138	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	dss	2	585	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	dss	3	2440	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	dss	4	3113	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	dss	5	3899	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	dss	6	4315	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	ass	1	534	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	ass	2	2342	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	ass	3	2949	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	ass	4	3822	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	ass	5	4238	
XP_058947874.1	GCF_030620025.1	NW_026709659.1		630210	635887	+	5678	ass	6	4734	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	dss	1	605	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	dss	2	1247	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	dss	3	1824	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	dss	4	2412	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	dss	5	3073	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	dss	6	3872	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	ass	1	1196	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	ass	2	1726	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	ass	3	2248	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	ass	4	2996	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	ass	5	3795	
XP_058947880.1	GCF_030620025.1	NW_026709659.1		604608	609373	+	4766	ass	6	4036	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	dss	1	262	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	dss	2	769	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	dss	3	1346	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	dss	4	1934	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	dss	5	2595	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	dss	6	3394	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	ass	1	718	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	ass	2	1248	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	ass	3	1770	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	ass	4	2518	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	ass	5	3317	
XP_058947881.1	GCF_030620025.1	NW_026709659.1		605086	609373	+	4288	ass	6	3558	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	1	176	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	2	720	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	3	1935	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	4	2727	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	5	2897	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	6	3264	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	1	669	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	2	1771	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	3	2563	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	4	2823	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	5	3187	
XP_058947884.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	6	3888	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	1	176	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	2	720	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	3	1872	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	4	2727	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	5	2897	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	dss	6	3264	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	1	669	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	2	1771	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	3	2563	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	4	2823	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	5	3187	
XP_058947885.1	GCF_030620025.1	NW_026709659.1		579302	583940	+	4639	ass	6	3888	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	1	170	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	2	2096	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	3	3872	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	4	4812	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	5	5314	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	6	6012	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	1	2045	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	2	3765	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	3	4648	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	4	5237	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	5	5935	
XP_058947887.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	6	6533	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	1	170	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	2	2096	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	3	4812	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	4	5314	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	5	6012	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	1	2045	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	2	4648	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	3	5237	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	4	5935	
XP_058947888.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	5	6533	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	1	170	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	2	3872	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	3	4812	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	4	5314	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	5	6012	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	1	3765	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	2	4648	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	3	5237	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	4	5935	
XP_058947889.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	5	6533	
XP_058947890.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	1	170	
XP_058947890.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	2	4812	
XP_058947890.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	3	5314	
XP_058947890.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	dss	4	6012	
XP_058947890.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	1	4648	
XP_058947890.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	2	5237	
XP_058947890.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	3	5935	
XP_058947890.1	GCF_030620025.1	NW_026709659.1		597779	589044	-	8736	ass	4	6533	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	dss	1	167	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	dss	2	1054	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	dss	3	1787	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	dss	4	2509	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	dss	5	3070	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	dss	6	3281	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	ass	1	1003	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	ass	2	1689	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	ass	3	2345	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	ass	4	2993	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	ass	5	3204	
XP_058947891.1	GCF_030620025.1	NW_026709659.1		584898	589371	+	4474	ass	6	3415	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	1	211	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	2	586	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	3	1070	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	4	1813	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	5	2138	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	6	2571	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	7	2936	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	1	535	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	2	972	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	3	1649	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	4	2061	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	5	2503	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	6	2859	
XP_058947892.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	7	3423	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	1	211	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	2	586	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	3	1070	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	4	1813	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	5	2138	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	dss	6	2936	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	1	535	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	2	972	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	3	1649	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	4	2061	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	5	2859	
XP_058947893.1	GCF_030620025.1	NW_026709659.1		610641	615144	+	4504	ass	6	3423	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	dss	1	304	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	dss	2	2013	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	dss	3	3254	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	dss	4	3989	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	dss	5	4363	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	dss	6	5346	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	dss	7	14355	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	ass	1	1962	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	ass	2	3147	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	ass	3	3828	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	ass	4	4289	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	ass	5	5269	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	ass	6	13997	
XP_058948854.1	GCF_030620025.1	NW_026709704.1		37053	18962	-	18092	ass	7	17137	
XP_058949109.1	GCF_030620025.1	NW_026709735.1		24190	28553	+	4364	dss	1	755	
XP_058949109.1	GCF_030620025.1	NW_026709735.1		24190	28553	+	4364	dss	2	1207	
XP_058949109.1	GCF_030620025.1	NW_026709735.1		24190	28553	+	4364	dss	3	1950	
XP_058949109.1	GCF_030620025.1	NW_026709735.1		24190	28553	+	4364	dss	4	2416	
XP_058949109.1	GCF_030620025.1	NW_026709735.1		24190	28553	+	4364	ass	1	1051	
XP_058949109.1	GCF_030620025.1	NW_026709735.1		24190	28553	+	4364	ass	2	1792	
XP_058949109.1	GCF_030620025.1	NW_026709735.1		24190	28553	+	4364	ass	3	2261	
XP_058949109.1	GCF_030620025.1	NW_026709735.1		24190	28553	+	4364	ass	4	2593	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	dss	1	5	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	dss	2	1463	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	dss	3	2267	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	dss	4	3348	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	dss	5	3828	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	ass	1	1413	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	ass	2	2216	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	ass	3	2552	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	ass	4	3738	
XP_058949390.1	GCF_030620025.1	NW_026709750.1		32355	36739	+	4385	ass	5	3978	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	dss	1	47	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	dss	2	2242	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	dss	3	12345	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	dss	4	13664	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	dss	5	14392	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	ass	1	2057	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	ass	2	12294	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	ass	3	13237	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	ass	4	14302	
XP_058949391.1	GCF_030620025.1	NW_026709750.1		38536	53461	+	14926	ass	5	14519	
XP_058949393.1	GCF_030620025.1	NW_026709750.1		56283	76041	+	19759	dss	1	119	
XP_058949393.1	GCF_030620025.1	NW_026709750.1		56283	76041	+	19759	dss	2	17928	
XP_058949393.1	GCF_030620025.1	NW_026709750.1		56283	76041	+	19759	dss	3	18522	
XP_058949393.1	GCF_030620025.1	NW_026709750.1		56283	76041	+	19759	ass	1	17877	
XP_058949393.1	GCF_030620025.1	NW_026709750.1		56283	76041	+	19759	ass	2	18095	
XP_058949393.1	GCF_030620025.1	NW_026709750.1		56283	76041	+	19759	ass	3	19249	
XP_058949394.1	GCF_030620025.1	NW_026709750.1		84378	86514	+	2137	dss	1	21	
