protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	15	23754	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	16	24663	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	17	25933	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	18	27485	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	19	28825	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	20	29812	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	21	30922	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	1	6476	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	2	7757	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	3	9459	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	4	13578	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	5	16611	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	6	17251	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	7	18454	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	8	19120	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	9	19226	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	10	20319	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	11	20691	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	12	21469	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	13	22525	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	14	23666	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	15	24583	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	16	25766	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	17	27434	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	18	28787	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	19	29637	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	20	30772	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	ass	21	32450	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	dss	1	558	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	dss	2	1167	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	dss	3	1602	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	dss	4	2738	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	dss	5	3939	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	ass	1	1062	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	ass	2	1368	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	ass	3	2650	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	ass	4	3638	
XP_068728611.1	GCF_036669925.1	NC_090894.1		19794986	19790221	-	4766	ass	5	4083	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	dss	1	562	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	dss	2	1171	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	dss	3	1606	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	dss	4	2742	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	dss	5	3890	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	ass	1	1066	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	ass	2	1372	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	ass	3	2654	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	ass	4	3642	
XP_068728612.1	GCF_036669925.1	NC_090894.1		19794990	19790221	-	4770	ass	5	4087	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	1	173	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	2	674	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	3	2816	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	4	3644	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	5	4027	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	6	5092	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	1	290	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	2	2714	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	3	3431	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	4	3939	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	5	4847	
XP_068731937.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	6	5185	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	1	173	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	2	674	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	3	2816	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	4	3644	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	5	4027	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	dss	6	5092	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	1	293	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	2	2714	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	3	3431	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	4	3939	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	5	4847	
XP_068731938.1	GCF_036669925.1	NC_090895.1		29529393	29535430	+	6038	ass	6	5185	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	dss	1	174	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	dss	2	675	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	dss	3	2817	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	dss	4	3645	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	dss	5	4734	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	dss	6	5093	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	ass	1	291	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	ass	2	2715	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	ass	3	3432	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	ass	4	4685	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	ass	5	4848	
XP_068731939.1	GCF_036669925.1	NC_090895.1		29529392	29535430	+	6039	ass	6	5186	
XP_068733763.1	GCF_036669925.1	NC_090895.1		29504966	29509202	+	4237	dss	1	608	
XP_068733763.1	GCF_036669925.1	NC_090895.1		29504966	29509202	+	4237	dss	2	2014	
XP_068733763.1	GCF_036669925.1	NC_090895.1		29504966	29509202	+	4237	dss	3	2647	
XP_068733763.1	GCF_036669925.1	NC_090895.1		29504966	29509202	+	4237	dss	4	3174	
XP_068733763.1	GCF_036669925.1	NC_090895.1		29504966	29509202	+	4237	ass	1	1906	
XP_068733763.1	GCF_036669925.1	NC_090895.1		29504966	29509202	+	4237	ass	2	2257	
XP_068733763.1	GCF_036669925.1	NC_090895.1		29504966	29509202	+	4237	ass	3	2965	
XP_068733763.1	GCF_036669925.1	NC_090895.1		29504966	29509202	+	4237	ass	4	3602	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	dss	1	545	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	dss	2	1154	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	dss	3	1589	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	dss	4	2725	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	dss	5	3926	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	ass	1	1049	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	ass	2	1355	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	ass	3	2637	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	ass	4	3625	
XP_068682681.1	GCF_036669935.1	NC_090880.1		36413467	36408715	-	4753	ass	5	4070	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	dss	1	564	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	dss	2	1173	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	dss	3	1608	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	dss	4	2744	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	dss	5	3892	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	ass	1	1068	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	ass	2	1374	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	ass	3	2656	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	ass	4	3644	
XP_068682682.1	GCF_036669935.1	NC_090880.1		36413486	36408715	-	4772	ass	5	4089	
XP_068687143.1	GCF_036669935.1	NC_090881.1		31323115	31319130	-	3986	dss	1	631	
XP_068687143.1	GCF_036669935.1	NC_090881.1		31323115	31319130	-	3986	dss	2	2037	
XP_068687143.1	GCF_036669935.1	NC_090881.1		31323115	31319130	-	3986	dss	3	2670	
XP_068687143.1	GCF_036669935.1	NC_090881.1		31323115	31319130	-	3986	dss	4	3197	
XP_068687143.1	GCF_036669935.1	NC_090881.1		31323115	31319130	-	3986	ass	1	1929	
XP_068687143.1	GCF_036669935.1	NC_090881.1		31323115	31319130	-	3986	ass	2	2280	
XP_068687143.1	GCF_036669935.1	NC_090881.1		31323115	31319130	-	3986	ass	3	2988	
XP_068687143.1	GCF_036669935.1	NC_090881.1		31323115	31319130	-	3986	ass	4	3625	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	dss	1	172	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	dss	2	655	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	dss	3	2797	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	dss	4	3625	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	dss	5	4008	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	dss	6	5073	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	ass	1	289	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	ass	2	2695	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	ass	3	3412	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	ass	4	3920	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	ass	5	4828	
XP_068687145.1	GCF_036669935.1	NC_090881.1		31299246	31293228	-	6019	ass	6	5166	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	1	165	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	2	648	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	3	2790	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	4	3618	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	5	4001	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	6	5066	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	1	285	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	2	2688	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	3	3405	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	4	3913	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	5	4821	
XP_068687146.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	6	5159	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	1	165	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	2	648	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	3	2790	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	4	3618	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	5	4707	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	dss	6	5066	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	1	282	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	2	2688	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	3	3405	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	4	4658	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	5	4821	
XP_068687147.1	GCF_036669935.1	NC_090881.1		31299239	31293228	-	6012	ass	6	5159	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	dss	1	165	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	dss	2	648	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	dss	3	2790	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	dss	4	3618	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	dss	5	4001	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	ass	1	282	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	ass	2	2688	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	ass	3	3405	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	ass	4	3913	
XP_068687149.1	GCF_036669935.1	NC_090881.1		31299239	31294370	-	4870	ass	5	4658	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	1	4010	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	2	5467	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	3	6965	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	4	8635	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	5	13320	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	6	16297	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	7	16929	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	8	18176	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	9	18882	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	10	19974	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	11	20381	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	12	21129	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	13	22275	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	14	23303	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	15	24276	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	16	25554	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	17	27134	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	18	28477	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	19	29464	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	dss	20	30545	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	1	5433	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	2	6715	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	3	8424	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	4	13162	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	5	16193	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	6	16832	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	7	18038	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	8	18688	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	9	19876	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	10	20240	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	11	21018	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	12	22074	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	13	23215	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	14	24196	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	15	25387	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	16	27083	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	17	28439	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	18	29289	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	19	30395	
XP_068704788.1	GCF_036669935.1	NC_090869.1		58263959	58296337	+	32379	ass	20	32094	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	dss	1	573	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	dss	2	899	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	dss	3	1361	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	dss	4	1717	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	dss	5	2189	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	ass	1	794	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	ass	2	1127	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	ass	3	1629	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	ass	4	1944	
XP_032228503.2	GCF_932526225.1	NC_064040.1		4734854	4730787	-	4068	ass	5	2423	
XP_032230483.2	GCF_932526225.1	NC_064042.1		9532184	9536295	+	4112	dss	1	436	
XP_032230483.2	GCF_932526225.1	NC_064042.1		9532184	9536295	+	4112	dss	2	1430	
XP_032230483.2	GCF_932526225.1	NC_064042.1		9532184	9536295	+	4112	dss	3	1713	
XP_032230483.2	GCF_932526225.1	NC_064042.1		9532184	9536295	+	4112	dss	4	2521	
XP_032230483.2	GCF_932526225.1	NC_064042.1		9532184	9536295	+	4112	ass	1	1292	
XP_032230483.2	GCF_932526225.1	NC_064042.1		9532184	9536295	+	4112	ass	2	1611	
XP_032230483.2	GCF_932526225.1	NC_064042.1		9532184	9536295	+	4112	ass	3	2237	
XP_032230483.2	GCF_932526225.1	NC_064042.1		9532184	9536295	+	4112	ass	4	3213	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	1	1499	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	2	2565	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	3	3047	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	4	3282	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	5	3818	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	6	5560	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	7	6225	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	8	6734	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	dss	9	7084	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	1	2531	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	2	2949	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	3	3128	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	4	3604	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	5	5402	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	6	6121	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	7	6637	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	8	6943	
XP_048580668.1	GCF_932526225.1	NC_064036.1		6833170	6824744	-	8427	ass	9	7383	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	1	1400	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	2	2466	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	3	2948	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	4	3183	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	5	3719	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	6	5461	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	7	6126	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	8	6635	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	dss	9	6985	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	1	2432	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	2	2850	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	3	3029	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	4	3505	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	5	5303	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	6	6022	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	7	6538	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	8	6844	
XP_048580669.1	GCF_932526225.1	NC_064036.1		6833071	6824744	-	8328	ass	9	7284	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	1	2150	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	2	3659	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	3	4150	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	4	6288	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	5	9120	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	6	9524	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	7	9961	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	8	10880	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	9	12056	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	10	12758	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	11	13366	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	12	14081	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	13	15875	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	14	16327	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	15	16801	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	16	17463	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	17	17909	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	18	18311	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	19	18687	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	dss	20	19456	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	1	3625	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	2	3900	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	3	6074	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	4	8962	
XP_073234456.1	GCF_958299795.1	NC_133202.1		39484029	39463555	-	20475	ass	5	9420	
